dataset,n_classes,features,sample_rate,noise_rate,epochs,batch_size,restore_best,model,data_length_time,n_h_block,n_train_h_block,n_valid_h_block,n_test_h_block,h_moving_step,segments_times,segments_overlaps,decision_times,decision_overlaps,inner_classifier,datetime,running_time,n_params,Core_mse_loss_mean,Core_mse_loss_std,Core_mse_loss_max,Core_mse_loss_min,Core_accuracy_mean,Core_accuracy_std,Core_accuracy_max,Core_accuracy_min,Core_precision_mean,Core_precision_std,Core_precision_max,Core_precision_min,Core_recall_mean,Core_recall_std,Core_recall_max,Core_recall_min,Core_f1_mean,Core_f1_std,Core_f1_max,Core_f1_min,MV_mse_loss_mean,MV_mse_loss_std,MV_mse_loss_max,MV_mse_loss_min,MV_accuracy_mean,MV_accuracy_std,MV_accuracy_max,MV_accuracy_min,MV_precision_mean,MV_precision_std,MV_precision_max,MV_precision_min,MV_recall_mean,MV_recall_std,MV_recall_max,MV_recall_min,MV_f1_mean,MV_f1_std,MV_f1_max,MV_f1_min,MS_mse_loss_mean,MS_mse_loss_std,MS_mse_loss_max,MS_mse_loss_min,MS_accuracy_mean,MS_accuracy_std,MS_accuracy_max,MS_accuracy_min,MS_precision_mean,MS_precision_std,MS_precision_max,MS_precision_min,MS_recall_mean,MS_recall_std,MS_recall_max,MS_recall_min,MS_f1_mean,MS_f1_std,MS_f1_max,MS_f1_min
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,MLP,-1,15,9,2,4,1,00:00:09,0.75,00:00:30,0,MLP,2022:05:11 18:41:28,73 seconds,835589,0.196884131,0.030885619,0.232366398,0.115650997,0.330842607,0.104734247,0.632750397,0.232114467,0.333003844,0.105023971,0.631887065,0.221751049,0.323348005,0.102279433,0.617121722,0.225043418,0.323096874,0.103604511,0.620537678,0.22198345,0.153167212,0.031564802,0.181836084,0.062688529,0.395081967,0.141867227,0.803278689,0.295081967,0.41142845,0.148622492,0.813450292,0.278333333,0.386568182,0.141573985,0.792954545,0.282045455,0.381131722,0.145855499,0.795930736,0.268743146,0.143603228,0.027271058,0.165481985,0.063292414,0.396721311,0.151814254,0.836065574,0.278688525,0.42301383,0.148305944,0.844786325,0.298406593,0.386098485,0.150386685,0.822121212,0.276060606,0.384795147,0.151960287,0.82615873,0.27977591
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,MLP,-1,15,9,2,4,1,00:00:10,0.75,00:01:00,0,MLP,2022:05:11 18:42:39,70 seconds,927749,0.205678144,0.040692688,0.23767978,0.088358089,0.343233743,0.125378033,0.710017575,0.237258348,0.334971904,0.127740992,0.708625481,0.228920891,0.332125821,0.126142343,0.700788974,0.22430228,0.32968878,0.127183058,0.702283657,0.22217356,0.133503856,0.034320071,0.16758278,0.034902498,0.46,0.186975934,0.96,0.28,0.467155678,0.214472518,0.966666667,0.201923077,0.437,0.196087704,0.96,0.232857143,0.422211181,0.205646357,0.95959596,0.19047619,0.131501273,0.032304699,0.159364909,0.038123298,0.48,0.167809416,0.92,0.28,0.474833222,0.225393999,0.941666667,0.179393939,0.455714286,0.176497673,0.91,0.244285714,0.43516471,0.195020077,0.917691198,0.206060606
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,MLP,-1,15,9,2,4,1,00:00:10,0.75,00:00:30,0,MLP,2022:05:11 18:43:49,70 seconds,927749,0.197383856,0.035833124,0.236696959,0.103293248,0.328998243,0.108365616,0.648506151,0.263620387,0.322764474,0.110952273,0.650578988,0.261257367,0.319490788,0.109223569,0.640875542,0.250707432,0.315888912,0.111673344,0.644322349,0.248299364,0.162299126,0.035466055,0.184335142,0.05788302,0.390163934,0.13789994,0.786885246,0.262295082,0.375606414,0.154581356,0.814285714,0.22377193,0.375462121,0.141333105,0.779621212,0.240530303,0.363198224,0.148051018,0.787277606,0.225383817,0.150476515,0.031031737,0.173153967,0.059248388,0.403278689,0.160153111,0.868852459,0.295081967,0.38437097,0.172749803,0.87987568,0.268445323,0.386878788,0.164705559,0.863636364,0.274848485,0.375497745,0.170769837,0.866185605,0.252781152
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,KNN,-1,15,9,2,4,1,00:00:03,0.75,00:01:00,0,KNN,2022:05:11 18:44:12,23 seconds,-1,0.243326299,0.005301133,0.250580788,0.23600845,0.313885956,0.015825848,0.3468849,0.285110876,0.363694212,0.037992885,0.43610375,0.306013687,0.30590719,0.017783017,0.329141908,0.272829156,0.297287167,0.022851619,0.330966252,0.25581428,0.145462519,0.008175429,0.163578093,0.137785017,0.381818182,0.05061604,0.454545455,0.318181818,0.456409174,0.133029832,0.653333333,0.236666667,0.363333333,0.061373175,0.466666667,0.25,0.334508498,0.077563119,0.438095238,0.168888889,0.135916834,0.007232429,0.14973703,0.125779301,0.463636364,0.083319558,0.545454545,0.318181818,0.440139805,0.118965072,0.597619048,0.241538462,0.443333333,0.097809338,0.566666667,0.283333333,0.411687406,0.106536258,0.552597403,0.239766082
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,KNN,-1,15,9,2,4,1,00:00:03,0.75,00:00:30,0,KNN,2022:05:11 18:44:16,3 seconds,-1,0.243326299,0.005301133,0.250580788,0.23600845,0.313885956,0.015825848,0.3468849,0.285110876,0.363694212,0.037992885,0.43610375,0.306013687,0.30590719,0.017783017,0.329141908,0.272829156,0.297287167,0.022851619,0.330966252,0.25581428,0.157602264,0.008733112,0.173508644,0.146828592,0.36875,0.046631311,0.458333333,0.333333333,0.474736286,0.103586104,0.674202899,0.293333333,0.355726496,0.050067509,0.460470085,0.288675214,0.344074213,0.055822332,0.448764139,0.255132867,0.146674272,0.006639755,0.157103717,0.13787131,0.397916667,0.052249734,0.5,0.3125,0.432419355,0.086354057,0.542424242,0.272592593,0.381517094,0.053973044,0.482905983,0.292521368,0.369721621,0.065369668,0.479215686,0.251343393
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,KNN,-1,15,9,2,4,1,00:00:04,0.75,00:01:00,0,KNN,2022:05:11 18:44:36,19 seconds,-1,0.248666205,0.006199606,0.258465797,0.238562524,0.311402903,0.021656888,0.351762267,0.285418106,0.344018141,0.050697193,0.434434842,0.278766766,0.299920387,0.023850659,0.340527424,0.272443206,0.288041295,0.02614601,0.327974427,0.253921359,0.148567109,0.009114641,0.16173929,0.131190017,0.331818182,0.06444294,0.454545455,0.227272727,0.314339297,0.154536058,0.537254902,0.052631579,0.306666667,0.07535103,0.433333333,0.166666667,0.251829224,0.086910434,0.39047619,0.08,0.140275609,0.00797919,0.15113461,0.128028214,0.386363636,0.071147617,0.5,0.272727273,0.389326174,0.127987136,0.543809524,0.183333333,0.36,0.084063468,0.483333333,0.233333333,0.341915161,0.099923414,0.474871795,0.196031746
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,KNN,-1,15,9,2,4,1,00:00:04,0.75,00:00:30,0,KNN,2022:05:11 18:44:39,2 seconds,-1,0.248666205,0.006199606,0.258465797,0.238562524,0.311402903,0.021656888,0.351762267,0.285418106,0.344018141,0.050697193,0.434434842,0.278766766,0.299920387,0.023850659,0.340527424,0.272443206,0.288041295,0.02614601,0.327974427,0.253921359,0.162934993,0.008152832,0.174819127,0.151268199,0.364705882,0.042236587,0.450980392,0.31372549,0.414979778,0.088793419,0.581116585,0.280328495,0.346896825,0.051036775,0.449603175,0.283015873,0.320663367,0.052246216,0.433065775,0.262245989,0.153664167,0.006663176,0.163145855,0.142343804,0.378431373,0.042099825,0.431372549,0.294117647,0.420123004,0.088779478,0.568945869,0.254545455,0.361722222,0.049703632,0.40952381,0.257857143,0.348068336,0.05959499,0.40716898,0.215605447
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,KNN,-1,15,9,2,4,1,00:00:05,0.75,00:01:00,0,KNN,2022:05:11 18:44:56,17 seconds,-1,0.251202813,0.00706843,0.260579437,0.236523256,0.307550483,0.022961883,0.352063213,0.275680421,0.341389616,0.040686728,0.427686597,0.294450162,0.298466464,0.024739422,0.349882693,0.262673024,0.285451397,0.030507388,0.34071896,0.231389214,0.149331538,0.010708563,0.165809214,0.13140291,0.368181818,0.087315331,0.545454545,0.227272727,0.372747247,0.163220758,0.632727273,0.12,0.35,0.098882646,0.583333333,0.216666667,0.304105912,0.115495936,0.534444444,0.141353383,0.14180606,0.007781761,0.152345672,0.127223343,0.427272727,0.05821022,0.545454545,0.318181818,0.443345654,0.119179056,0.626923077,0.266666667,0.406666667,0.064204534,0.55,0.3,0.386351418,0.079374051,0.545714286,0.277142857
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,KNN,-1,15,9,2,4,1,00:00:05,0.75,00:00:30,0,KNN,2022:05:11 18:44:58,2 seconds,-1,0.251202813,0.00706843,0.260579437,0.236523256,0.307550483,0.022961883,0.352063213,0.275680421,0.341389616,0.040686728,0.427686597,0.294450162,0.298466464,0.024739422,0.349882693,0.262673024,0.285451397,0.030507388,0.34071896,0.231389214,0.165115996,0.012124874,0.181423336,0.144863069,0.353846154,0.044021243,0.442307692,0.269230769,0.406044429,0.111647017,0.627067669,0.26996337,0.340031746,0.046556495,0.42984127,0.261269841,0.314835342,0.062454421,0.432294517,0.204275724,0.157360892,0.008856192,0.167163774,0.139542997,0.386538462,0.064041638,0.480769231,0.25,0.432196239,0.12133241,0.633823529,0.247,0.371904762,0.068406953,0.486666667,0.248253968,0.355472085,0.075074624,0.473687182,0.23438961
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,KNN,-1,15,9,2,4,1,00:00:06,0.75,00:01:00,0,KNN,2022:05:11 18:45:15,16 seconds,-1,0.253514083,0.00589073,0.258394152,0.241918668,0.302502607,0.011521829,0.326381648,0.28362878,0.326687472,0.05086535,0.420147617,0.26385997,0.289591514,0.014751095,0.315094503,0.267967721,0.274608763,0.022016912,0.302027287,0.230725017,0.157543108,0.009571831,0.178803936,0.14657478,0.32173913,0.034782609,0.391304348,0.260869565,0.244456821,0.063299052,0.355555556,0.147727273,0.299,0.035964489,0.366666667,0.25,0.225313516,0.045105694,0.286868687,0.158974359,0.149725282,0.007205763,0.159405455,0.138552427,0.365217391,0.067915215,0.47826087,0.260869565,0.360873765,0.163457251,0.655,0.095833333,0.347666667,0.082030482,0.473333333,0.216666667,0.308883246,0.098908041,0.47047619,0.130909091
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,KNN,-1,15,9,2,4,1,00:00:06,0.75,00:00:30,0,KNN,2022:05:11 18:45:16,1 seconds,-1,0.253514083,0.00589073,0.258394152,0.241918668,0.302502607,0.011521829,0.326381648,0.28362878,0.326687472,0.05086535,0.420147617,0.26385997,0.289591514,0.014751095,0.315094503,0.267967721,0.274608763,0.022016912,0.302027287,0.230725017,0.171951813,0.00783831,0.185518369,0.163270533,0.351851852,0.044598498,0.425925926,0.296296296,0.375897059,0.128791313,0.619157088,0.146583851,0.331777778,0.042117414,0.388888889,0.253333333,0.300536877,0.064873618,0.378088164,0.166803279,0.162258106,0.007274381,0.169370756,0.148391649,0.366666667,0.04287347,0.462962963,0.296296296,0.381022305,0.114045709,0.576705653,0.217703349,0.342444444,0.053466962,0.453333333,0.246666667,0.321445037,0.068684002,0.444274566,0.183899371
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,KNN,-1,15,9,2,4,1,00:00:07,0.75,00:01:00,0,KNN,2022:05:11 18:45:32,15 seconds,-1,0.256522812,0.007198963,0.265844643,0.241430312,0.3,0.015001154,0.337854501,0.283600493,0.316391945,0.040146714,0.390878421,0.26766543,0.281001361,0.018531953,0.319106136,0.259283762,0.261973568,0.024597034,0.31175111,0.227130211,0.169103365,0.012084969,0.186351016,0.149653137,0.325,0.058333333,0.416666667,0.25,0.283815975,0.162853825,0.625396825,0.114285714,0.306333333,0.069048292,0.416666667,0.216666667,0.24417031,0.092701479,0.413333333,0.131216931,0.156585152,0.008485392,0.169146717,0.140157819,0.341666667,0.05204165,0.416666667,0.25,0.382825563,0.157360856,0.7,0.137142857,0.331666667,0.058046916,0.403333333,0.223333333,0.301276922,0.077736334,0.399673203,0.168888889
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,KNN,-1,15,9,2,4,1,00:00:07,0.75,00:00:30,0,KNN,2022:05:11 18:45:34,1 seconds,-1,0.256522812,0.007198963,0.265844643,0.241430312,0.3,0.015001154,0.337854501,0.283600493,0.316391945,0.040146714,0.390878421,0.26766543,0.281001361,0.018531953,0.319106136,0.259283762,0.261973568,0.024597034,0.31175111,0.227130211,0.182018951,0.008208921,0.193403795,0.164868802,0.303571429,0.038299305,0.357142857,0.25,0.324141451,0.104833829,0.563492063,0.207142857,0.280686869,0.03771076,0.334949495,0.22040404,0.239917867,0.044801467,0.328858723,0.16802005,0.170342566,0.008282369,0.181486875,0.151585266,0.330357143,0.046736615,0.392857143,0.25,0.326474234,0.077519676,0.44387013,0.208454608,0.314747475,0.041538124,0.368686869,0.248282828,0.288871416,0.045536792,0.338776007,0.213986014
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,KNN,-1,15,9,2,4,1,00:00:08,0.75,00:01:00,0,KNN,2022:05:11 18:45:48,14 seconds,-1,0.255692324,0.005310936,0.26601401,0.248671353,0.290909091,0.010220322,0.304895105,0.271328671,0.306090814,0.024648873,0.353043814,0.27239139,0.281594789,0.015862213,0.306056868,0.261586434,0.270356796,0.013531017,0.289217158,0.244929484,0.158257338,0.007075856,0.170074061,0.146326482,0.316,0.074726167,0.44,0.2,0.307735043,0.12609822,0.494871795,0.116190476,0.304142857,0.071272544,0.422857143,0.175714286,0.271651332,0.085562259,0.38,0.137950938,0.156029627,0.00697672,0.167725638,0.146205768,0.36,0.056568542,0.44,0.24,0.385761204,0.12617536,0.545714286,0.106666667,0.342,0.068157081,0.455714286,0.192857143,0.311517072,0.08203886,0.463012478,0.135353535
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,KNN,-1,15,9,2,4,1,00:00:08,0.75,00:00:30,0,KNN,2022:05:11 18:45:50,1 seconds,-1,0.255692324,0.005310936,0.26601401,0.248671353,0.290909091,0.010220322,0.304895105,0.271328671,0.306090814,0.024648873,0.353043814,0.27239139,0.281594789,0.015862213,0.306056868,0.261586434,0.270356796,0.013531017,0.289217158,0.244929484,0.179756948,0.007389323,0.186954364,0.164632931,0.319642857,0.045491926,0.428571429,0.267857143,0.34861668,0.069484595,0.482581454,0.246666667,0.308484848,0.042323305,0.38989899,0.245656566,0.285896881,0.038915871,0.37983519,0.22974359,0.175448912,0.007428202,0.188913688,0.163864091,0.319642857,0.034302451,0.375,0.25,0.349367242,0.089263889,0.497342048,0.171538462,0.303535354,0.030387794,0.342020202,0.228888889,0.283601503,0.042579925,0.338608059,0.181298701
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,KNN,-1,15,9,2,4,1,00:00:09,0.75,00:01:00,0,KNN,2022:05:11 18:46:04,14 seconds,-1,0.257329091,0.004999336,0.263593018,0.247694761,0.289984102,0.015367944,0.319554849,0.262321145,0.299027876,0.027392527,0.331766522,0.253774907,0.278609975,0.018894414,0.318910119,0.251664447,0.261767584,0.021740124,0.306783103,0.23037499,0.163926131,0.009237453,0.176704958,0.143289223,0.330769231,0.05756396,0.461538462,0.230769231,0.308741699,0.126496834,0.558095238,0.126666667,0.32,0.064772758,0.477142857,0.247142857,0.272341137,0.080499302,0.457142857,0.168888889,0.159810969,0.005854182,0.167660311,0.146851823,0.330769231,0.049254802,0.423076923,0.269230769,0.346214169,0.136958061,0.608888889,0.1425,0.316285714,0.055564634,0.397142857,0.242857143,0.287155201,0.077916776,0.412490842,0.175845411
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,KNN,-1,15,9,2,4,1,00:00:09,0.75,00:00:30,0,KNN,2022:05:11 18:46:05,1 seconds,-1,0.257329091,0.004999336,0.263593018,0.247694761,0.289984102,0.015367944,0.319554849,0.262321145,0.299027876,0.027392527,0.331766522,0.253774907,0.278609975,0.018894414,0.318910119,0.251664447,0.261767584,0.021740124,0.306783103,0.23037499,0.185154097,0.009908204,0.198098361,0.165245906,0.318032787,0.046483432,0.409836066,0.245901639,0.341594717,0.107338272,0.569411765,0.188624339,0.307060606,0.051404301,0.421439394,0.231515152,0.272793504,0.051276009,0.385675676,0.214498443,0.179272135,0.007959824,0.192918032,0.165803283,0.345901639,0.038411064,0.409836066,0.295081967,0.35683944,0.086538508,0.511174242,0.231866883,0.330613636,0.043704052,0.411212121,0.273181818,0.308429015,0.054581875,0.395559528,0.242723112
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,KNN,-1,15,9,2,4,1,00:00:10,0.75,00:01:00,0,KNN,2022:05:11 18:46:19,13 seconds,-1,0.254446404,0.005655562,0.263268888,0.241124779,0.298242531,0.012601189,0.323374341,0.272407733,0.312382972,0.042719383,0.402569804,0.260524312,0.278814868,0.011360421,0.296618744,0.265704487,0.259505208,0.021839874,0.288515732,0.216130214,0.168536961,0.009219645,0.18263945,0.158258498,0.316,0.060530984,0.4,0.2,0.26609657,0.126794007,0.493333333,0.047619048,0.281571429,0.074437894,0.377142857,0.142857143,0.229951289,0.09022691,0.378205128,0.071428571,0.158996828,0.006903408,0.167492062,0.144399092,0.344,0.040792156,0.4,0.28,0.376010719,0.119399829,0.611111111,0.203809524,0.320857143,0.049767623,0.405714286,0.261428571,0.290840282,0.063768103,0.406648841,0.208974359
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,KNN,-1,15,9,2,4,1,00:00:10,0.75,00:00:30,0,KNN,2022:05:11 18:46:21,1 seconds,-1,0.254446404,0.005655562,0.263268888,0.241124779,0.298242531,0.012601189,0.323374341,0.272407733,0.312382972,0.042719383,0.402569804,0.260524312,0.278814868,0.011360421,0.296618744,0.265704487,0.259505208,0.021839874,0.288515732,0.216130214,0.191078731,0.008350883,0.204897806,0.178425431,0.306557377,0.027480417,0.37704918,0.278688525,0.339497229,0.115590088,0.645288754,0.207973422,0.2845,0.026533137,0.338030303,0.241515152,0.251255965,0.043690707,0.329587014,0.182714311,0.179441404,0.008414039,0.195061713,0.163367733,0.32295082,0.02844156,0.360655738,0.295081967,0.360989815,0.093369086,0.511607143,0.229174094,0.303689394,0.021780509,0.333030303,0.27469697,0.280677256,0.025713312,0.316939394,0.233815126
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,LR,-1,15,9,2,4,1,00:00:03,0.75,00:01:00,0,LR,2022:05:11 18:46:29,8 seconds,-1,0.302893355,0.004142622,0.310454071,0.297571272,0.242766631,0.010356547,0.256071806,0.223864836,0.218069653,0.012101772,0.239439649,0.194741926,0.221751633,0.010480973,0.23867438,0.202782829,0.214404747,0.011495912,0.235972611,0.194274032,0.159886846,0.006380225,0.169576362,0.147420228,0.290909091,0.046354723,0.409090909,0.227272727,0.153644604,0.128723256,0.463157895,0.054545455,0.228333333,0.048333333,0.35,0.166666667,0.14855227,0.067402039,0.309333333,0.085714286,0.159886846,0.006380225,0.169576362,0.147420228,0.290909091,0.046354723,0.409090909,0.227272727,0.153644604,0.128723256,0.463157895,0.054545455,0.228333333,0.048333333,0.35,0.166666667,0.14855227,0.067402039,0.309333333,0.085714286
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,LR,-1,15,9,2,4,1,00:00:03,0.75,00:00:30,0,LR,2022:05:11 18:46:38,8 seconds,-1,0.302893355,0.004142622,0.310454071,0.297571272,0.242766631,0.010356547,0.256071806,0.223864836,0.218069653,0.012101772,0.239439649,0.194741926,0.221751633,0.010480973,0.23867438,0.202782829,0.214404747,0.011495912,0.235972611,0.194274032,0.167705137,0.005980996,0.177720964,0.156994149,0.28125,0.041926275,0.354166667,0.229166667,0.205807059,0.094964195,0.370588235,0.102083333,0.232735043,0.042115574,0.298504274,0.182905983,0.181942233,0.050372561,0.256233766,0.124444444,0.167705137,0.005980996,0.177720964,0.156994149,0.28125,0.041926275,0.354166667,0.229166667,0.205807059,0.094964195,0.370588235,0.102083333,0.232735043,0.042115574,0.298504274,0.182905983,0.181942233,0.050372561,0.256233766,0.124444444
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,LR,-1,15,9,2,4,1,00:00:04,0.75,00:01:00,0,LR,2022:05:11 18:46:55,16 seconds,-1,0.309937799,0.005601182,0.317622662,0.298272282,0.225155494,0.014002958,0.254319281,0.205943331,0.206812031,0.015069658,0.23899978,0.188667682,0.209642491,0.014425007,0.240244108,0.190447745,0.20615675,0.014908161,0.237937196,0.187452472,0.161853996,0.007452802,0.175248325,0.150547028,0.268181818,0.042881732,0.318181818,0.181818182,0.136637578,0.05587826,0.243589744,0.057142857,0.216666667,0.038729833,0.266666667,0.133333333,0.155762268,0.043010316,0.229072682,0.08,0.161853996,0.007452802,0.175248325,0.150547028,0.268181818,0.042881732,0.318181818,0.181818182,0.136637578,0.05587826,0.243589744,0.057142857,0.216666667,0.038729833,0.266666667,0.133333333,0.155762268,0.043010316,0.229072682,0.08
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,LR,-1,15,9,2,4,1,00:00:04,0.75,00:00:30,0,LR,2022:05:11 18:47:11,16 seconds,-1,0.309937799,0.005601182,0.317622662,0.298272282,0.225155494,0.014002958,0.254319281,0.205943331,0.206812031,0.015069658,0.23899978,0.188667682,0.209642491,0.014425007,0.240244108,0.190447745,0.20615675,0.014908161,0.237937196,0.187452472,0.171421503,0.007183574,0.183576748,0.157131717,0.264705882,0.040422604,0.333333333,0.215686275,0.191566953,0.049441576,0.292705314,0.123809524,0.225087302,0.042180318,0.303571429,0.168571429,0.194942169,0.044226674,0.286255707,0.134863702,0.171421503,0.007183574,0.183576748,0.157131717,0.264705882,0.040422604,0.333333333,0.215686275,0.191566953,0.049441576,0.292705314,0.123809524,0.225087302,0.042180318,0.303571429,0.168571429,0.194942169,0.044226674,0.286255707,0.134863702
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,LR,-1,15,9,2,4,1,00:00:05,0.75,00:01:00,0,LR,2022:05:11 18:47:30,19 seconds,-1,0.309956104,0.007149364,0.317471504,0.296400338,0.225109745,0.017873397,0.258999122,0.206321335,0.213581186,0.017383765,0.246654603,0.190668998,0.214829357,0.017277212,0.24707726,0.194980271,0.213450531,0.017245543,0.246562474,0.191894153,0.159562743,0.007145542,0.169050515,0.144978687,0.313636364,0.059090909,0.409090909,0.227272727,0.19379354,0.074683685,0.346666667,0.071428571,0.266666667,0.056764621,0.366666667,0.166666667,0.215391149,0.064751021,0.337698413,0.1,0.159562743,0.007145542,0.169050515,0.144978687,0.313636364,0.059090909,0.409090909,0.227272727,0.19379354,0.074683685,0.346666667,0.071428571,0.266666667,0.056764621,0.366666667,0.166666667,0.215391149,0.064751021,0.337698413,0.1
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,LR,-1,15,9,2,4,1,00:00:05,0.75,00:00:30,0,LR,2022:05:11 18:47:50,19 seconds,-1,0.310026342,0.007072353,0.317471504,0.296400338,0.224934153,0.017680878,0.258999122,0.206321335,0.213419263,0.017221638,0.246654603,0.190668998,0.214667197,0.017111112,0.24707726,0.194980271,0.213283525,0.017083004,0.246562474,0.191894153,0.171077971,0.006470999,0.181894302,0.158730164,0.269230769,0.044688269,0.346153846,0.211538462,0.244657124,0.063519642,0.383809524,0.132806324,0.244063492,0.04271105,0.316825397,0.184444444,0.230994265,0.045894147,0.324711779,0.154440154,0.171077971,0.006470999,0.181894302,0.158730164,0.269230769,0.044688269,0.346153846,0.211538462,0.244657124,0.063519642,0.383809524,0.132806324,0.244063492,0.04271105,0.316825397,0.184444444,0.230994265,0.045894147,0.324711779,0.154440154
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,LR,-1,15,9,2,4,1,00:00:06,0.75,00:01:00,0,LR,2022:05:11 18:48:09,19 seconds,-1,0.312283641,0.006116044,0.319916606,0.304900944,0.219290928,0.015290114,0.237747654,0.200208551,0.212400104,0.014877893,0.229048891,0.191347586,0.212111618,0.01525694,0.22879026,0.18912066,0.211443688,0.015238221,0.228395742,0.189968171,0.163461751,0.006720064,0.174611762,0.153066352,0.260869565,0.067356232,0.347826087,0.130434783,0.225595238,0.090239744,0.333333333,0.066666667,0.24,0.072464551,0.33,0.106666667,0.218935564,0.080117032,0.315555556,0.095238095,0.163461751,0.006720064,0.174611762,0.153066352,0.260869565,0.067356232,0.347826087,0.130434783,0.225595238,0.090239744,0.333333333,0.066666667,0.24,0.072464551,0.33,0.106666667,0.218935564,0.080117032,0.315555556,0.095238095
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,LR,-1,15,9,2,4,1,00:00:06,0.75,00:00:30,0,LR,2022:05:11 18:48:29,19 seconds,-1,0.312283638,0.00612458,0.320333689,0.304483831,0.219290928,0.015311433,0.238790407,0.199165798,0.212393808,0.014887029,0.229319327,0.191264422,0.212098444,0.015253398,0.229574574,0.18912066,0.211447946,0.015273993,0.229165022,0.189968171,0.175217222,0.00710162,0.185518384,0.167730361,0.251851852,0.033333333,0.314814815,0.203703704,0.231907538,0.044248067,0.331766234,0.175279503,0.233555556,0.033295534,0.304444444,0.184444444,0.224080577,0.034772188,0.304397759,0.174798762,0.175217222,0.00710162,0.185518384,0.167730361,0.251851852,0.033333333,0.314814815,0.203703704,0.231907538,0.044248067,0.331766234,0.175279503,0.233555556,0.033295534,0.304444444,0.184444444,0.224080577,0.034772188,0.304397759,0.174798762
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,LR,-1,15,9,2,4,1,00:00:07,0.75,00:01:00,0,LR,2022:05:11 18:48:48,19 seconds,-1,0.31171394,0.00698909,0.322564751,0.303329229,0.220715166,0.017472739,0.241676942,0.193588163,0.213406434,0.016833903,0.236446512,0.18834992,0.212873666,0.016670184,0.235501542,0.186416981,0.212305242,0.016805836,0.23543127,0.186903775,0.164445025,0.007131055,0.175147414,0.153850153,0.233333333,0.065085414,0.333333333,0.125,0.165943556,0.074846101,0.321666667,0.068571429,0.213666667,0.064780827,0.33,0.116666667,0.178175356,0.06821604,0.319047619,0.086363636,0.164445025,0.007131055,0.175147414,0.153850153,0.233333333,0.065085414,0.333333333,0.125,0.165943556,0.074846101,0.321666667,0.068571429,0.213666667,0.064780827,0.33,0.116666667,0.178175356,0.06821604,0.319047619,0.086363636
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,LR,-1,15,9,2,4,1,00:00:07,0.75,00:00:30,0,LR,2022:05:11 18:49:08,19 seconds,-1,0.311911219,0.007076264,0.32305795,0.303329229,0.220221948,0.01769066,0.241676942,0.192355117,0.212859799,0.017009926,0.237615453,0.186929586,0.212284696,0.016899042,0.236775428,0.18506563,0.211742293,0.016992509,0.236646092,0.185571762,0.177540089,0.008897457,0.193330899,0.165342569,0.258928571,0.051290738,0.339285714,0.178571429,0.241630695,0.0468442,0.335180375,0.178015873,0.245030303,0.047110007,0.327272727,0.19010101,0.236879833,0.046064707,0.326105263,0.179591806,0.177540089,0.008897457,0.193330899,0.165342569,0.258928571,0.051290738,0.339285714,0.178571429,0.241630695,0.0468442,0.335180375,0.178015873,0.245030303,0.047110007,0.327272727,0.19010101,0.236879833,0.046064707,0.326105263,0.179591806
